STORER,LOT,ITEMNUMBER,STORERLOT,DOCUMENTNUMBER,STARTDATE,STARTTIME,COMPLETIONDATE,COMPLETIONTIME,COMPLETEDBY,PALLET,DOCUMENTDESCRIPTION,REASON,FULLDESCRIPTION,CUSTOMERNAME,FROMTO,QUANTITY,INNERPACK,CREATEDATE,CREATETIME,UMIID,CASES
"001859","0909391   ","HFS875                   ","3110                ","0998363   ","2023-10-06","08.31.42","2023-10-06","08.31.45","CARLOS    ","0909391-02  ","Move                          ",,"Sprout Organics CoComelon Yes Yes More Veggies 8+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: A018       To: A037      ",180      ,2      ,"2023-10-06","08.31.45",0      ,-90.00     
"001859","0935040   ","SNK865                   ","3178                ","0318677   ","2023-10-06","08.29.54","2023-10-06","08.31.55","LAURA     ","0935040-03  ","Pick                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A038       To:           ",-4       ,1      ,"2023-10-06","08.29.54",1      ,1.00       
"001859","0920442   ","HFS097                   ","2278                ","0318564   ","2023-10-06","08.32.33","2023-10-06","08.32.39","ESTEPHANIE","0920442-03  ","Pick                          ",,"Stage2 Plant Protein Variety Pack 3.5                                                               ","Sprout Foods, Inc             ","From: B022       To:           ",-1       ,1      ,"2023-10-06","08.32.33",1      ,1.00       
"001859","0950577   ","SNK844                   ","3220                ","0318674   ","2023-10-06","08.30.42","2023-10-06","08.32.40","LORENZO   ","0950577-10  ","Pick                          ",,"Sprout Organics CoComelon Curlz Toddler Snack White Cheddar 1.48 oz                                 ","Sprout Foods, Inc             ","From: C030       To:           ",-8       ,1      ,"2023-10-06","08.30.42",1      ,1.00       
"001859","0963752   ","TM436                    ","3128                ","0318677   ","2023-10-06","08.31.55","2023-10-06","08.33.28","LAURA     ","0963752-24  ","Pick                          ",,"Sprout Organics Toddler Meal Butternut Mac and Cheese 5 oz                                          ","Sprout Foods, Inc             ","From: B007       To:           ",-10      ,1      ,"2023-10-06","08.31.55",1      ,1.00       
"001859","0921517   ","HFS176                   ","2321                ","0318564   ","2023-10-06","08.32.40","2023-10-06","08.33.36","ESTEPHANIE","0921517-04  ","Pick                          ",,"Sprout Organics Sweet Potato Apple and Spinach 6+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: D039       To:           ",-1       ,2      ,"2023-10-06","08.32.40",1      ,.50        
"001859","0909391   ","HFS875                   ","3110                ","0998364   ","2023-10-06","08.33.45","2023-10-06","08.33.49","CARLOS    ","0909391-10  ","Move                          ",,"Sprout Organics CoComelon Yes Yes More Veggies 8+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: A014       To: A037      ",180      ,2      ,"2023-10-06","08.33.49",0      ,-90.00     
"001730","0791126   ","027556579033             ","                    ","0998365   ","2023-10-06","08.31.39","2023-10-06","08.33.55","CORYPRF   ","0791126-02  ","Pick Pallet Staged            ",,"TST KD S GZR MASK 970                                                                               ","Speedo C/O Dawson Logistics   ","From: PALLET     To: STG071    ",12       ,3      ,"2023-10-06","08.33.55",0      ,-4.00      
"001859","0968961   ","RTS170                   ","3073                ","0318319   ","2023-10-06","08.32.27","2023-10-06","08.33.59","OSCAR     ","0968961-01  ","Pick                          ",,"Sprout Organics Sweet Potato White Beans and Cinnamon 6+ Months 3.5 oz                              ","Sprout Foods, Inc             ","From: B041       To: STG020    ",-33      ,2      ,"2023-10-06","08.32.27",1      ,16.50      
"001859","0941441   ","HFS228                   ","2319                ","0318564   ","2023-10-06","08.33.37","2023-10-06","08.34.48","ESTEPHANIE","0941441-03  ","Pick                          ",,"Sprout Organics Strawberry Pear and Banana 6+ Months 3.5 oz                                         ","Sprout Foods, Inc             ","From: C051       To:           ",-1       ,2      ,"2023-10-06","08.33.37",1      ,.50        
"001859","0908620   ","SNK856                   ","3004                ","0318674   ","2023-10-06","08.32.41","2023-10-06","08.35.37","LORENZO   ","0908620-14  ","Pick                          ",,"Sprout Organics CoComelon Wafflez Toddler Snack SPR CM BLUEBERRY APPLE WAFF                         ","Sprout Foods, Inc             ","From: D050       To:           ",-6       ,1      ,"2023-10-06","08.32.41",1      ,1.00       
"001859","0963742   ","TM437                    ","3130                ","0318677   ","2023-10-06","08.33.29","2023-10-06","08.36.11","LAURA     ","0963742-21  ","Pick                          ",,"Sprout Organics Toddler Meal Burrito Bowl 5 oz                                                      ","Sprout Foods, Inc             ","From: B015       To:           ",-5       ,1      ,"2023-10-06","08.33.29",1      ,1.00       
"001859","0909788   ","HFS424                   ","3010                ","0318564   ","2023-10-06","08.37.01","2023-10-06","08.37.18","ESTEPHANIE","0909788-05  ","Pick                          ",,"Sprout Organics Dairy-Free Smoothie Blueberry Banana Coconut Milk Veggies 12+ Months 4 oz           ","Sprout Foods, Inc             ","From: D036       To:           ",-1       ,2      ,"2023-10-06","08.37.01",1      ,.50        
"001859","0963935   ","TM439                    ","3132                ","0318677   ","2023-10-06","08.36.11","2023-10-06","08.37.34","LAURA     ","0963935-05  ","Pick                          ",,"Sprout Organics Toddler Meal Veggie Power Bowl 5 oz                                                 ","Sprout Foods, Inc             ","From: B023       To: STG004    ",-6       ,1      ,"2023-10-06","08.36.11",1      ,1.00       
"001859","0941439   ","HFS428                   ","2341                ","0318564   ","2023-10-06","08.37.19","2023-10-06","08.38.22","ESTEPHANIE","0941439-01  ","Pick                          ",,"Sprout Organics Veggie Power Green Veggies Pineapple and Apple 12+ Months 4 oz                      ","Sprout Foods, Inc             ","From: C038       To:           ",-1       ,2      ,"2023-10-06","08.37.19",1      ,.50        
"001859","0921735   ","SNK078                   ","2355                ","0318564   ","2023-10-06","08.38.22","2023-10-06","08.39.03","ESTEPHANIE","0921735-21  ","Pick                          ",,"Sprout Organics Crinklez Toddler Snack Cheddar andSpinach 1.48 oz                                   ","Sprout Foods, Inc             ","From: C027       To:           ",-1       ,1      ,"2023-10-06","08.38.22",1      ,1.00       
"001859","0889628   ","SNK534                   ","3086                ","0318681   ","2023-10-06","08.26.48","2023-10-06","08.39.12","ERICKA    ","0889628-04  ","Pick                          ",,"Sprout Organics CoComelon Wafflez Toddler Snack Chocolate Chip and Oatmeal 5 Waffles 0.63 oz Eac    ","Sprout Foods, Inc             ","From: D042       To:           ",-3       ,1      ,"2023-10-06","08.26.48",1      ,1.00       
"001859","0935040   ","SNK865                   ","3178                ","0318674   ","2023-10-06","08.37.39","2023-10-06","08.39.32","LORENZO   ","0935040-03  ","Pick                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A038       To:           ",-4       ,1      ,"2023-10-06","08.37.39",1      ,1.00       
"001861","0905548   ","5757011                  ","849291              ","0318544   ","2023-10-06","08.39.35","2023-10-06","08.39.35","justinaf  ","0905548-01  ","Pick                          ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: B002       To: *PICK     ",-1       ,1      ,"2023-10-06","08.39.35",0      ,1.00       
"001859","0873285   ","SNK521                   ","3045                ","0318564   ","2023-10-06","08.39.04","2023-10-06","08.39.45","ESTEPHANIE","0873285-06  ","Pick                          ",,"Sprout Organics Curlz Toddler Snack White Cheddar 1.48 oz                                           ","Sprout Foods, Inc             ","From: C008       To:           ",-1       ,1      ,"2023-10-06","08.39.04",1      ,1.00       
"001861","0905544   ","5757011                  ","849242              ","0318544   ","2023-10-06","08.39.47","2023-10-06","08.39.47","justinaf  ","0905544-01  ","Pick                          ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: B002       To: *PICK     ",-1       ,1      ,"2023-10-06","08.39.47",0      ,1.00       
"001861","0905547   ","5757011                  ","849272              ","0318544   ","2023-10-06","08.40.04","2023-10-06","08.40.04","justinaf  ","0905547-01  ","Pick                          ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: B002       To: *PICK     ",-1       ,1      ,"2023-10-06","08.40.04",0      ,1.00       
"001861","0905546   ","5757011                  ","849252              ","0318544   ","2023-10-06","08.40.17","2023-10-06","08.40.17","justinaf  ","0905546-01  ","Pick                          ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: B002       To: *PICK     ",-1       ,1      ,"2023-10-06","08.40.17",0      ,1.00       
"001861","0905476   ","5757011                  ","849062              ","0318544   ","2023-10-06","08.40.30","2023-10-06","08.40.30","justinaf  ","0905476-01  ","Pick                          ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: B002       To: *PICK     ",-1       ,1      ,"2023-10-06","08.40.30",0      ,1.00       
"001859","0887607   ","SNK863                   ","3024                ","0318564   ","2023-10-06","08.39.45","2023-10-06","08.40.33","ESTEPHANIE","0887607-10  ","Pick                          ",,"Peanut Butter Banana Puffs                                                                          ","Sprout Foods, Inc             ","From: C019       To:           ",-1       ,1      ,"2023-10-06","08.39.45",1      ,1.00       
"001859","0935040   ","SNK865                   ","3178                ","0318674   ","2023-10-06","08.40.17","2023-10-06","08.40.34","LORENZO   ","0935040-04  ","Pick                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A038       To:           ",-5       ,1      ,"2023-10-06","08.40.17",1      ,1.00       
"001861","0905474   ","5757011                  ","849021              ","0318544   ","2023-10-06","08.40.41","2023-10-06","08.40.41","justinaf  ","0905474-01  ","Pick                          ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: B002       To: *PICK     ",-1       ,1      ,"2023-10-06","08.40.41",0      ,1.00       
"001861","0905473   ","5757011                  ","849002              ","0318544   ","2023-10-06","08.40.52","2023-10-06","08.40.52","justinaf  ","0905473-01  ","Pick                          ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: B002       To: *PICK     ",-1       ,1      ,"2023-10-06","08.40.52",0      ,1.00       
"001861","0905543   ","5757011                  ","849051              ","0318544   ","2023-10-06","08.41.08","2023-10-06","08.41.08","justinaf  ","0905543-01  ","Pick                          ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: B002       To: *PICK     ",-1       ,1      ,"2023-10-06","08.41.08",0      ,1.00       
"001859","0950577   ","SNK844                   ","3220                ","0318681   ","2023-10-06","08.39.13","2023-10-06","08.41.26","ERICKA    ","0950577-10  ","Pick                          ",,"Sprout Organics CoComelon Curlz Toddler Snack White Cheddar 1.48 oz                                 ","Sprout Foods, Inc             ","From: C030       To:           ",-8       ,1      ,"2023-10-06","08.39.13",1      ,1.00       
"001730","0873214   ","196555196784             ","                    ","0998367   ","2023-10-06","08.41.28","2023-10-06","08.41.28","anderc    ","0873214-25  ","Lot Hold                      ",,"TST SPLASH JAMMER SMS 331                                                                           ","Speedo C/O Dawson Logistics   ","From: F191       To: LOST      ",24       ,1      ,"2023-10-06","08.41.28",0      ,1.00       
